revenue,gross_margin_pct,conversion_rate,cac,return_rate,order_count,sessions,spend,data_completeness,freshness_hours,region_EU,region_RoW,region_UK
15825.491,0.3938996521498132,0.03153669724770642,26.44425,0.45454545454545453,55,1744,1057.77,1.0,24.0,0.0,0.0,1.0
2411.77,0.3851723837679381,0.02631578947368421,45.182500000000005,0.0,5,190,180.73000000000002,1.0,48.0,1.0,0.0,0.0
3680.4,0.381541299858711,0.030303030303030304,27.74333333333333,0.0,1,33,83.22999999999999,1.0,48.0,0.0,1.0,0.0
16515.670000000002,0.38420405590569445,0.021112255406797117,26.44425,0.07317073170731707,41,1942,1057.77,1.0,48.0,0.0,0.0,1.0
6767.14,0.4318349997192315,0.028925619834710745,45.182500000000005,0.2857142857142857,7,242,180.73000000000002,1.0,72.0,1.0,0.0,0.0
546.43,0.4048174514576432,0.02,27.74333333333333,0.0,2,100,83.22999999999999,1.0,72.0,0.0,1.0,0.0
46079.54,0.39676883710210653,0.0219727728684022,26.44425,0.41304347826086957,92,4187,1057.77,1.0,72.0,0.0,0.0,1.0
1270.3,0.3977465165708888,0.018404907975460124,45.182500000000005,1.3333333333333333,3,163,180.73000000000002,1.0,96.0,1.0,0.0,0.0
15225.02,0.38922094683619457,0.02875399361022364,26.44425,0.07936507936507936,63,2191,1057.77,1.0,96.0,0.0,0.0,1.0
19432.59,0.39919905684213997,0.05102040816326531,45.182500000000005,0.0,5,98,180.73000000000002,1.0,144.0,1.0,0.0,0.0
13553.59,0.39731728641636643,0.036779324055666,26.44425,0.02702702702702703,37,1006,1057.77,1.0,144.0,0.0,0.0,1.0
1740.74,0.4013429920608477,0.0273972602739726,48.368,0.0,2,73,241.84,1.0,0.0,1.0,0.0,0.0
17691.0,0.3938942004409021,0.02981651376146789,31.4,0.07692307692307693,39,1308,1256.0,1.0,0.0,0.0,0.0,1.0
6409.55,0.4011788035041462,0.03103448275862069,48.368,0.4444444444444444,9,290,241.84,1.0,24.0,1.0,0.0,0.0
13337.23,0.3918334016883565,0.023476523476523476,31.4,0.6595744680851063,47,2002,1256.0,1.0,24.0,0.0,0.0,1.0
1532.54,0.3874280606052697,0.02109704641350211,48.368,0.4,5,237,241.84,1.0,48.0,1.0,0.0,0.0
23929.510000000002,0.3986547990326589,0.024273504273504273,31.4,0.4788732394366197,71,2925,1256.0,1.0,48.0,0.0,0.0,1.0
3450.91,0.3955025775809858,0.02147239263803681,48.368,2.857142857142857,14,652,241.84,1.0,72.0,1.0,0.0,0.0
53680.72,0.386309207477098,0.024128686327077747,31.4,0.09722222222222222,72,2984,1256.0,1.0,72.0,0.0,0.0,1.0
4105.88,0.3953498397420285,0.02857142857142857,48.368,0.2857142857142857,7,245,241.84,1.0,96.0,1.0,0.0,0.0
15219.72,0.3994710415171895,0.021034180543382998,31.4,0.0625,48,2282,1256.0,1.0,96.0,0.0,0.0,1.0
107.4,0.37298882681564244,0.05,48.368,0.0,1,20,241.84,1.0,144.0,1.0,0.0,0.0
7354.7699999999995,0.39808614001525533,0.049441786283891544,31.4,0.3870967741935484,31,627,1256.0,1.0,144.0,0.0,0.0,1.0
2321.09,0.4006062668832316,0.025974025974025976,68.62666666666667,0.0,4,154,205.88,1.0,0.0,1.0,0.0,0.0
17145.48,0.39063577689280204,0.02125506072874494,42.204,0.6190476190476191,42,1976,844.08,1.0,0.0,0.0,0.0,1.0
12449.14,0.3710136443159929,0.03278688524590164,68.62666666666667,0.75,4,122,205.88,1.0,24.0,1.0,0.0,0.0
12533.0,0.3862833320035107,0.03306878306878307,42.204,0.52,50,1512,844.08,1.0,24.0,0.0,0.0,1.0
3108.26,0.3862362221950545,0.03260869565217391,68.62666666666667,0.0,6,184,205.88,1.0,48.0,1.0,0.0,0.0
16178.36,0.38699356424260556,0.02771362586605081,42.204,0.2916666666666667,48,1732,844.08,1.0,48.0,0.0,0.0,1.0
21710.95,0.39193661263095353,0.02280130293159609,68.62666666666667,0.42857142857142855,7,307,205.88,1.0,72.0,1.0,0.0,0.0
29712.47,0.3970019220886045,0.028797996661101836,42.204,0.6521739130434783,69,2396,844.08,1.0,72.0,0.0,0.0,1.0
4533.72,0.3924698261030677,0.018604651162790697,68.62666666666667,0.75,8,430,205.88,1.0,96.0,1.0,0.0,0.0
608.76,0.37925947828372425,0.030303030303030304,20.79,0.0,1,33,62.37,1.0,96.0,0.0,1.0,0.0
12477.29,0.3920949420907906,0.02009273570324575,42.204,0.0,39,1941,844.08,1.0,96.0,0.0,0.0,1.0
-392.81,0.39936992439092706,0.03260869565217391,68.62666666666667,0.6666666666666666,3,92,205.88,1.0,144.0,1.0,0.0,0.0
5542.99,0.3946976631745682,0.036016949152542374,42.204,0.5,34,944,844.08,1.0,144.0,0.0,0.0,1.0
4025.51,0.39299661409361797,0.021834061135371178,31.82125,0.0,5,229,254.57,1.0,0.0,1.0,0.0,0.0
13072.03,0.3951430573522246,0.026213050752928055,30.758235294117647,0.14893617021276595,47,1793,1045.78,1.0,0.0,0.0,0.0,1.0
361.5,0.3983192254495159,0.024390243902439025,31.82125,0.8,5,205,254.57,1.0,24.0,1.0,0.0,0.0
15493.8,0.39842428584336953,0.021210782147591693,30.758235294117647,0.14583333333333334,48,2263,1045.78,1.0,24.0,0.0,0.0,1.0
2928.69,0.39644339277970697,0.03286384976525822,31.82125,0.14285714285714285,7,213,254.57,1.0,48.0,1.0,0.0,0.0
43339.14,0.39245092542214727,0.028538812785388126,30.758235294117647,0.22,50,1752,1045.78,1.0,48.0,0.0,0.0,1.0
532.07,0.37433946661153616,0.020761245674740483,31.82125,2.3333333333333335,6,289,254.57,1.0,72.0,1.0,0.0,0.0
26754.25,0.40946580076062683,0.02564102564102564,24.893333333333334,0.0,2,78,74.68,1.0,72.0,0.0,1.0,0.0
25834.83,0.3911382385717267,0.027722110888443553,30.758235294117647,0.39759036144578314,83,2994,1045.78,1.0,72.0,0.0,0.0,1.0
4029.66,0.39174153650680205,0.019120458891013385,31.82125,0.4,10,523,254.57,1.0,96.0,1.0,0.0,0.0
12783.88,0.3922016085883159,0.01828358208955224,30.758235294117647,0.08163265306122448,49,2680,1045.78,1.0,96.0,0.0,0.0,1.0
2651.25,0.36278740216878824,0.04,31.82125,0.2857142857142857,7,175,254.57,1.0,144.0,1.0,0.0,0.0
11797.94,0.3944708228724676,0.04116222760290557,30.758235294117647,0.08823529411764706,34,826,1045.78,1.0,144.0,0.0,0.0,1.0
2280.87,0.39042251421606666,0.02857142857142857,76.88333333333334,0.0,4,140,230.65,1.0,0.0,1.0,0.0,0.0
531.03,0.3884262659360111,0.025974025974025976,29.72666666666667,0.0,2,77,89.18,1.0,0.0,0.0,1.0,0.0
24936.23,0.3885811167125102,0.02609830361026533,32.0159375,0.08333333333333333,60,2299,1024.51,1.0,0.0,0.0,0.0,1.0
4350.95,0.39035187717624886,0.03194103194103194,76.88333333333334,0.8461538461538461,13,407,230.65,1.0,24.0,1.0,0.0,0.0
-49.79,0.3889134364330187,0.02127659574468085,29.72666666666667,8.0,1,47,89.18,1.0,24.0,0.0,1.0,0.0
17738.81,0.3894325774953337,0.030285381479324403,32.0159375,0.057692307692307696,52,1717,1024.51,1.0,24.0,0.0,0.0,1.0
2375.68,0.3940782428609913,0.027247956403269755,76.88333333333334,0.0,10,367,230.65,1.0,48.0,1.0,0.0,0.0
35214.93,0.3847813583613541,0.024354460093896715,32.0159375,0.6385542168674698,83,3408,1024.51,1.0,48.0,0.0,0.0,1.0
3761.51,0.4033642074592385,0.021505376344086023,76.88333333333334,0.0,10,465,230.65,1.0,72.0,1.0,0.0,0.0
51.559999999999995,0.4,0.030303030303030304,29.72666666666667,0.0,1,33,89.18,1.0,72.0,0.0,1.0,0.0
17834.71,0.389469388624766,0.029076620825147347,32.0159375,0.581081081081081,74,2545,1024.51,1.0,72.0,0.0,0.0,1.0
10602.83,0.391537070763183,0.02,76.88333333333334,0.0,8,400,230.65,1.0,96.0,1.0,0.0,0.0
13193.6,0.39729498393160323,0.027298850574712645,32.0159375,0.07894736842105263,38,1392,1024.51,1.0,96.0,0.0,0.0,1.0
1246.49,0.39736516137313577,0.04,76.88333333333334,0.0,1,25,230.65,1.0,144.0,1.0,0.0,0.0
9538.29,0.39798004673793735,0.044186046511627906,32.0159375,0.10526315789473684,38,860,1024.51,1.0,144.0,0.0,0.0,1.0
305.77,0.37882264447133457,0.035211267605633804,59.78,2.0,5,142,239.12,1.0,24.0,1.0,0.0,0.0
8215.36,0.39747356171853704,0.034482758620689655,42.2672,0.28,25,725,1056.68,1.0,24.0,0.0,0.0,1.0
7102.41,0.40763340894147193,0.022727272727272728,59.78,1.2,10,440,239.12,1.0,48.0,1.0,0.0,0.0
3905.9399999999996,0.3715308222860565,0.03235294117647059,42.2672,1.5151515151515151,66,2040,1056.68,1.0,48.0,0.0,0.0,1.0
4271.87,0.4468175529686062,0.030120481927710843,59.78,0.4,5,166,239.12,1.0,72.0,1.0,0.0,0.0
3917.26,0.4098188529737623,0.028037383177570093,27.686666666666667,0.0,3,107,83.06,1.0,72.0,0.0,1.0,0.0
28539.68,0.39338032521738153,0.02264030612244898,42.2672,0.056338028169014086,71,3136,1056.68,1.0,72.0,0.0,0.0,1.0
3315.58,0.381680249006207,0.01935483870967742,59.78,0.75,12,620,239.12,1.0,96.0,1.0,0.0,0.0
25491.260000000002,0.38769942717621647,0.031143552311435525,42.2672,0.296875,64,2055,1056.68,1.0,96.0,0.0,0.0,1.0
3749.57,0.38903516936608734,0.04895104895104895,59.78,0.0,7,143,239.12,1.0,144.0,1.0,0.0,0.0
12996.61,0.3974695709111838,0.03759398496240601,42.2672,0.2,45,1197,1056.68,1.0,144.0,0.0,0.0,1.0
10445.960000000001,0.3930672049289869,0.03225806451612903,57.626666666666665,1.2727272727272727,11,341,172.88,1.0,0.0,1.0,0.0,0.0
147.7,0.35670277589708865,0.02857142857142857,20.81,0.0,1,35,62.43,1.0,0.0,0.0,1.0,0.0
24407.94,0.40094084138194375,0.029411764705882353,29.362000000000002,0.06557377049180328,61,2074,1174.48,1.0,0.0,0.0,0.0,1.0
5128.63,0.399608628425135,0.03428571428571429,57.626666666666665,0.0,6,175,172.88,1.0,24.0,1.0,0.0,0.0
19746.9,0.3991631749793638,0.03184025903939557,29.362000000000002,0.3050847457627119,59,1853,1174.48,1.0,24.0,0.0,0.0,1.0
6179.05,0.39373816363356823,0.024054982817869417,57.626666666666665,0.0,7,291,172.88,1.0,48.0,1.0,0.0,0.0
15359.49,0.3887545224483365,0.02036094400740398,29.362000000000002,0.7272727272727273,44,2161,1174.48,1.0,48.0,0.0,0.0,1.0
4903.54,0.39225445290545197,0.023255813953488372,57.626666666666665,0.0,8,344,172.88,1.0,72.0,1.0,0.0,0.0
17596.96,0.39783412589447265,0.019759450171821305,29.362000000000002,0.3188405797101449,69,3492,1174.48,1.0,72.0,0.0,0.0,1.0
5520.49,0.3923133453733274,0.021367521367521368,57.626666666666665,1.4,10,468,172.88,1.0,96.0,1.0,0.0,0.0
18864.71,0.3974429927626769,0.018588362068965518,29.362000000000002,0.4492753623188406,69,3712,1174.48,1.0,96.0,0.0,0.0,1.0
1514.27,0.4018003394374848,0.04597701149425287,57.626666666666665,0.0,4,87,172.88,1.0,144.0,1.0,0.0,0.0
33699.2,0.3970954622068179,0.040793825799338476,29.362000000000002,0.06756756756756757,74,1814,1174.48,1.0,144.0,0.0,0.0,1.0
27290.38,0.4006954648487856,0.02992602555480834,31.12761194029851,0.7078651685393258,89,2974,2085.55,1.0,0.0,0.0,0.0,1.0
12932.92,0.4024612848451858,0.024752475247524754,51.73333333333333,0.0,5,202,155.2,1.0,24.0,1.0,0.0,0.0
34873.63,0.40219998032897636,0.03472599023331525,31.12761194029851,0.109375,64,1843,2085.55,1.0,24.0,0.0,0.0,1.0
2107.16,0.40134213823345155,0.03314917127071823,51.73333333333333,0.6666666666666666,6,181,155.2,1.0,48.0,1.0,0.0,0.0
112.07999999999998,0.4,0.03333333333333333,25.21666666666667,0.0,1,30,75.65,1.0,48.0,0.0,1.0,0.0
19486.39,0.3972505682170992,0.035505836575875485,31.12761194029851,0.410958904109589,73,2056,2085.55,1.0,48.0,0.0,0.0,1.0
3799.68,0.3935158750210544,0.030418250950570342,51.73333333333333,0.375,8,263,155.2,1.0,72.0,1.0,0.0,0.0
65392.7,0.4013276252548067,0.025579536370903277,31.12761194029851,0.4166666666666667,96,3753,2085.55,1.0,72.0,0.0,0.0,1.0
1062.47,0.3847359454855196,0.027522935779816515,51.73333333333333,0.8333333333333334,6,218,155.2,1.0,96.0,1.0,0.0,0.0
519.89,0.41382311642847525,0.027777777777777776,25.21666666666667,0.0,1,36,75.65,1.0,96.0,0.0,1.0,0.0
21407.49,0.4052867290840729,0.02236266407389402,31.12761194029851,0.10869565217391304,46,2057,2085.55,1.0,96.0,0.0,0.0,1.0
15690.68,0.395899712440761,0.04093567251461988,31.12761194029851,0.07142857142857142,28,684,2085.55,1.0,144.0,0.0,0.0,1.0
26901.78,0.38387921914460676,0.023529411764705882,31.654444444444444,0.1111111111111111,18,765,284.89,1.0,0.0,1.0,0.0,0.0
18740.13,0.39567124134144216,0.022832561217736597,20.588313253012046,0.5797101449275363,69,3022,1708.83,1.0,0.0,0.0,0.0,1.0
2844.88,0.4044015564804139,0.02168021680216802,31.654444444444444,0.375,8,369,284.89,1.0,24.0,1.0,0.0,0.0
100443.03,0.4003990371457332,0.03507795100222717,20.588313253012046,0.031746031746031744,63,1796,1708.83,1.0,24.0,0.0,0.0,1.0
7489.64,0.39150923141833255,0.02533783783783784,31.654444444444444,0.4666666666666667,15,592,284.89,1.0,48.0,1.0,0.0,0.0
24181.29,0.39580521965536164,0.02227364767139138,20.588313253012046,1.1428571428571428,77,3457,1708.83,1.0,48.0,0.0,0.0,1.0
10627.17,0.39479082389761344,0.03162055335968379,31.654444444444444,0.0,16,506,284.89,1.0,72.0,1.0,0.0,0.0
44440.19,0.39865925415710424,0.024104234527687295,20.588313253012046,0.5225225225225225,111,4605,1708.83,1.0,72.0,0.0,0.0,1.0
7460.47,0.40666035785949145,0.029850746268656716,31.654444444444444,0.1,10,335,284.89,1.0,96.0,1.0,0.0,0.0
22718.58,0.40777964996051697,0.02627450980392157,20.588313253012046,0.5671641791044776,67,2550,1708.83,1.0,96.0,0.0,0.0,1.0
1599.25,0.3956608410192277,0.060240963855421686,31.654444444444444,0.0,5,83,284.89,1.0,144.0,1.0,0.0,0.0
825.9200000000001,0.391925125920186,0.058823529411764705,20.313333333333333,0.0,1,17,60.94,1.0,144.0,0.0,1.0,0.0
28639.591,0.40602286534050014,0.048484848484848485,20.588313253012046,0.06944444444444445,72,1485,1708.83,1.0,144.0,0.0,0.0,1.0
2376.77,0.43787686650370045,0.022058823529411766,63.169999999999995,0.3333333333333333,6,272,189.51,1.0,0.0,1.0,0.0,0.0
25495.59,0.41131967528501984,0.021878155503197577,26.75865671641791,0.2923076923076923,65,2971,1792.83,1.0,0.0,0.0,0.0,1.0
1547.95,0.38773668400142125,0.03225806451612903,63.169999999999995,0.875,8,248,189.51,1.0,24.0,1.0,0.0,0.0
27148.62,0.4013355117129342,0.01993656547349343,26.75865671641791,0.32954545454545453,88,4414,1792.83,1.0,24.0,0.0,0.0,1.0
5733.81,0.4020290871165944,0.0319634703196347,63.169999999999995,0.2857142857142857,14,438,189.51,1.0,48.0,1.0,0.0,0.0
596.5,0.372487845766974,0.03636363636363636,20.169999999999998,0.5,4,110,60.51,1.0,48.0,0.0,1.0,0.0
31840.3,0.4048720929136974,0.025290697674418605,26.75865671641791,0.4367816091954023,87,3440,1792.83,1.0,48.0,0.0,0.0,1.0
3119.41,0.3888952398049631,0.030100334448160536,63.169999999999995,0.1111111111111111,9,299,189.51,1.0,72.0,1.0,0.0,0.0
38583.72,0.40149329820971125,0.031578947368421054,26.75865671641791,0.4215686274509804,102,3230,1792.83,1.0,72.0,0.0,0.0,1.0
8381.36,0.3929060558191034,0.020242914979757085,63.169999999999995,1.3,10,494,189.51,1.0,96.0,1.0,0.0,0.0
31120.49,0.40117687735636554,0.024930747922437674,26.75865671641791,0.3611111111111111,72,2888,1792.83,1.0,96.0,0.0,0.0,1.0
11572.0,0.4032582094711372,0.03434739941118744,26.75865671641791,0.08571428571428572,35,1019,1792.83,1.0,144.0,0.0,0.0,1.0
295.7,0.3860331416976665,0.022727272727272728,39.76571428571429,1.3333333333333333,3,132,278.36,1.0,0.0,1.0,0.0,0.0
56114.06,0.3985585074400248,0.028991778450887063,23.767865168539327,0.08955223880597014,67,2311,2115.34,1.0,0.0,0.0,0.0,1.0
898.9300000000001,0.3906774721057258,0.032,39.76571428571429,0.5,8,250,278.36,1.0,24.0,1.0,0.0,0.0
138.03,0.40041295370571617,0.029850746268656716,23.323333333333334,0.0,2,67,69.97,1.0,24.0,0.0,1.0,0.0
36997.47,0.41055021059548125,0.021505376344086023,23.767865168539327,0.32051282051282054,78,3627,2115.34,1.0,24.0,0.0,0.0,1.0
10051.53,0.4043545808449063,0.0262582056892779,39.76571428571429,0.0,12,457,278.36,1.0,48.0,1.0,0.0,0.0
16471.77,0.41037316572535926,0.03125,23.323333333333334,0.0,2,64,69.97,1.0,48.0,0.0,1.0,0.0
46656.93,0.40252020225076957,0.02182952182952183,23.767865168539327,0.6904761904761905,84,3848,2115.34,1.0,48.0,0.0,0.0,1.0
6457.75,0.3936059463435407,0.030100334448160536,39.76571428571429,0.5555555555555556,18,598,278.36,1.0,72.0,1.0,0.0,0.0
678.76,0.40163592433260653,0.03125,23.323333333333334,0.0,2,64,69.97,1.0,72.0,0.0,1.0,0.0
45290.35,0.39198100257560387,0.02567853079798472,23.767865168539327,1.360759493670886,158,6153,2115.34,1.0,72.0,0.0,0.0,1.0
6285.35,0.38940354952389283,0.028634361233480177,39.76571428571429,0.0,13,454,278.36,1.0,96.0,1.0,0.0,0.0
42067.21,0.3963025857906906,0.026064844246662427,23.767865168539327,0.7439024390243902,82,3146,2115.34,1.0,96.0,0.0,0.0,1.0
11864.65,0.409577888938991,0.03857280617164899,23.767865168539327,0.775,40,1037,2115.34,1.0,144.0,0.0,0.0,1.0
4056.52,0.3910706714129352,0.02865329512893983,37.975,0.6,10,349,303.8,1.0,0.0,1.0,0.0,0.0
1579.51,0.4217784629410387,0.029411764705882353,35.27333333333333,0.0,1,34,105.82,1.0,0.0,0.0,1.0,0.0
35149.590000000004,0.4043023858884272,0.02693965517241379,20.994666666666667,0.49,100,3712,1259.68,1.0,0.0,0.0,0.0,1.0
9469.53,0.3957624190429726,0.02997275204359673,37.975,0.2727272727272727,11,367,303.8,1.0,24.0,1.0,0.0,0.0
22451.29,0.4106090251384219,0.028561228132809712,20.994666666666667,0.5125,80,2801,1259.68,1.0,24.0,0.0,0.0,1.0
5734.37,0.3880276996426809,0.021568627450980392,37.975,2.0454545454545454,22,1020,303.8,1.0,48.0,1.0,0.0,0.0
-1579.51,0.4217784629410387,0.03571428571428571,35.27333333333333,101.0,1,28,105.82,1.0,48.0,0.0,1.0,0.0
20083.1,0.4051220777668786,0.03363914373088685,20.994666666666667,0.12121212121212122,66,1962,1259.68,1.0,48.0,0.0,0.0,1.0
8561.87,0.3959131474782962,0.023305084745762712,37.975,0.9090909090909091,11,472,303.8,1.0,72.0,1.0,0.0,0.0
1002.3100000000001,0.3879249932655565,0.020833333333333332,35.27333333333333,0.0,1,48,105.82,1.0,72.0,0.0,1.0,0.0
22616.99,0.4028556850403171,0.030919446704637917,20.994666666666667,0.47368421052631576,76,2458,1259.68,1.0,72.0,0.0,0.0,1.0
8012.41,0.38834964760914625,0.017857142857142856,37.975,0.18181818181818182,11,616,303.8,1.0,96.0,1.0,0.0,0.0
999.26,0.4026583671917219,0.024390243902439025,35.27333333333333,0.0,1,41,105.82,1.0,96.0,0.0,1.0,0.0
21993.29,0.4073166270257883,0.02626892252894034,20.994666666666667,0.05084745762711865,59,2246,1259.68,1.0,96.0,0.0,0.0,1.0
21605.05,0.4000162832300781,0.048994974874371856,20.994666666666667,0.1794871794871795,39,796,1259.68,1.0,144.0,0.0,0.0,1.0
11235.18,0.4137779190008527,0.030035335689045935,55.48,1.2352941176470589,17,566,221.92,1.0,0.0,1.0,0.0,0.0
29820.66,0.4016243034191731,0.02844796543032049,21.921,0.20253164556962025,79,2777,1753.68,1.0,0.0,0.0,0.0,1.0
6191.81,0.40198102008944075,0.03503184713375796,55.48,0.18181818181818182,11,314,221.92,1.0,24.0,1.0,0.0,0.0
30282.3,0.4046395551196573,0.02826988315114964,21.921,0.48,75,2653,1753.68,1.0,24.0,0.0,0.0,1.0
7861.92,0.40536910830942063,0.020654044750430294,55.48,0.08333333333333333,12,581,221.92,1.0,48.0,1.0,0.0,0.0
22533.38,0.402963767530659,0.031696946269810594,21.921,0.524390243902439,82,2587,1753.68,1.0,48.0,0.0,0.0,1.0
31667.77,0.4096180817278893,0.022916666666666665,55.48,0.8181818181818182,11,480,221.92,1.0,72.0,1.0,0.0,0.0
28832.28,0.4061739168737262,0.01984732824427481,21.921,0.31868131868131866,91,4585,1753.68,1.0,72.0,0.0,0.0,1.0
6886.16,0.39505021666647305,0.021686746987951807,55.48,0.0,9,415,221.92,1.0,96.0,1.0,0.0,0.0
731.6899999999999,0.4111713977230794,0.017543859649122806,28.816666666666666,0.0,1,57,86.45,1.0,96.0,0.0,1.0,0.0
52357.03,0.39575721541118736,0.028750653423941452,21.921,0.2909090909090909,55,1913,1753.68,1.0,96.0,0.0,0.0,1.0
-15.7,0.3962420382165605,0.05555555555555555,55.48,2.0,1,18,221.92,1.0,144.0,1.0,0.0,0.0
12267.73,0.40724314115162297,0.05491698595146871,21.921,0.046511627906976744,43,783,1753.68,1.0,144.0,0.0,0.0,1.0
1614.0700000000002,0.3904616900134443,0.01881720430107527,74.75,1.0,7,372,224.25,1.0,0.0,1.0,0.0,0.0
28745.5,0.40079530709154476,0.024193548387096774,22.91283783783784,0.8817204301075269,93,3844,1695.5500000000002,1.0,0.0,0.0,0.0,1.0
2823.91,0.40628653179456853,0.030534351145038167,74.75,0.0,4,131,224.25,1.0,24.0,1.0,0.0,0.0
31930.81,0.40085720343455117,0.022966507177033493,22.91283783783784,0.16666666666666666,72,3135,1695.5500000000002,1.0,24.0,0.0,0.0,1.0
1901.23,0.394226106257528,0.02654867256637168,74.75,0.6666666666666666,6,226,224.25,1.0,48.0,1.0,0.0,0.0
1948.0400000000002,0.3805486540317447,0.02197802197802198,25.866666666666664,0.0,2,91,77.6,1.0,48.0,0.0,1.0,0.0
29667.7,0.39717321531497224,0.031282952548330405,22.91283783783784,0.1348314606741573,89,2845,1695.5500000000002,1.0,48.0,0.0,0.0,1.0
13427.17,0.3856667339431913,0.019886363636363636,74.75,0.7857142857142857,14,704,224.25,1.0,72.0,1.0,0.0,0.0
32098.4,0.4056895078882437,0.02905759162303665,22.91283783783784,0.3963963963963964,111,3820,1695.5500000000002,1.0,72.0,0.0,0.0,1.0
11027.61,0.3859635496721411,0.030927835051546393,74.75,0.1111111111111111,9,291,224.25,1.0,96.0,1.0,0.0,0.0
25590.63,0.396113436832153,0.022053756030323914,22.91283783783784,0.234375,64,2902,1695.5500000000002,1.0,96.0,0.0,0.0,1.0
3581.11,0.4042857940694366,0.043478260869565216,74.75,0.0,6,138,224.25,1.0,144.0,1.0,0.0,0.0
30547.63,0.4024141905607735,0.044282238442822384,22.91283783783784,0.06593406593406594,91,2055,1695.5500000000002,1.0,144.0,0.0,0.0,1.0
3982.65,0.408070706690269,0.03197674418604651,52.286,0.0,11,344,261.43,1.0,0.0,1.0,0.0,0.0
27208.25,0.40130066799592035,0.031232571109871723,21.44763888888889,0.21428571428571427,56,1793,1544.23,1.0,0.0,0.0,0.0,1.0
3714.86,0.3952303451543262,0.024390243902439025,52.286,0.16666666666666666,6,246,261.43,1.0,24.0,1.0,0.0,0.0
24722.35,0.3978226746243783,0.03017394391196308,21.44763888888889,0.47058823529411764,85,2817,1544.23,1.0,24.0,0.0,0.0,1.0
6219.7,0.38331700885894815,0.03308823529411765,52.286,0.3333333333333333,9,272,261.43,1.0,48.0,1.0,0.0,0.0
450.24,0.2727078891257996,0.03571428571428571,20.163333333333334,0.5,2,56,60.49,1.0,48.0,0.0,1.0,0.0
31348.98,0.4066186938139614,0.03215077605321508,21.44763888888889,0.3793103448275862,87,2706,1544.23,1.0,48.0,0.0,0.0,1.0
2938.08,0.39698796492947774,0.029069767441860465,52.286,1.2,10,344,261.43,1.0,72.0,1.0,0.0,0.0
375.24,0.3790885833066837,0.030303030303030304,20.163333333333334,0.0,1,33,60.49,1.0,72.0,0.0,1.0,0.0
56148.37,0.39929288419236386,0.021953405017921146,21.44763888888889,0.15306122448979592,98,4464,1544.23,1.0,72.0,0.0,0.0,1.0
3981.71,0.40296475634840306,0.02912621359223301,52.286,0.4166666666666667,12,412,261.43,1.0,96.0,1.0,0.0,0.0
601.44,0.38,0.02857142857142857,20.163333333333334,0.0,1,35,60.49,1.0,96.0,0.0,1.0,0.0
48549.62,0.402231510771866,0.01966089466089466,21.44763888888889,0.7798165137614679,109,5544,1544.23,1.0,96.0,0.0,0.0,1.0
9437.61,0.40394112492463663,0.050955414012738856,52.286,0.0,8,157,261.43,1.0,144.0,1.0,0.0,0.0
33110.05,0.39814525801078526,0.03838383838383838,21.44763888888889,0.11578947368421053,95,2475,1544.23,1.0,144.0,0.0,0.0,1.0
2415.85,0.4095601134176377,0.018907563025210083,44.36,0.8888888888888888,9,476,221.8,1.0,0.0,1.0,0.0,0.0
24386.47,0.4000452258978032,0.021223185759926974,24.747014925373136,0.3333333333333333,93,4382,1658.0500000000002,1.0,0.0,0.0,0.0,1.0
1940.33,0.3923383135858333,0.02480916030534351,44.36,2.5384615384615383,13,524,221.8,1.0,24.0,1.0,0.0,0.0
35118.97,0.4013953911518476,0.021075581395348836,24.747014925373136,0.46551724137931033,116,5504,1658.0500000000002,1.0,24.0,0.0,0.0,1.0
2146.71,0.41036232187859567,0.025974025974025976,44.36,0.3333333333333333,6,231,221.8,1.0,48.0,1.0,0.0,0.0
55376.88,0.39235740438970196,0.02961847389558233,24.747014925373136,0.17796610169491525,118,3984,1658.0500000000002,1.0,48.0,0.0,0.0,1.0
13668.5,0.40612495153089223,0.027993779160186624,44.36,0.2222222222222222,18,643,221.8,1.0,72.0,1.0,0.0,0.0
53532.15,0.4011325885472562,0.03164845173041894,24.747014925373136,0.3669064748201439,139,4392,1658.0500000000002,1.0,72.0,0.0,0.0,1.0
7867.16,0.3951273394719314,0.024657534246575342,44.36,0.1111111111111111,18,730,221.8,1.0,96.0,1.0,0.0,0.0
28096.6,0.402690777531801,0.01959869342043864,24.747014925373136,0.15476190476190477,84,4286,1658.0500000000002,1.0,96.0,0.0,0.0,1.0
4063.86,0.42056485705708363,0.037037037037037035,44.36,0.0,4,108,221.8,1.0,144.0,1.0,0.0,0.0
23993.93,0.40057140285063764,0.04783342712436691,24.747014925373136,0.29411764705882354,85,1777,1658.0500000000002,1.0,144.0,0.0,0.0,1.0
4872.38,0.4124706816791794,0.02717391304347826,44.102000000000004,0.8,15,552,220.51000000000002,1.0,0.0,1.0,0.0,0.0
49958.94,0.3968381294719223,0.02259779718951766,25.94486111111111,0.4117647058823529,119,5266,1868.03,1.0,0.0,0.0,0.0,1.0
3892.6,0.399353234342085,0.021645021645021644,44.102000000000004,0.0,10,462,220.51000000000002,1.0,24.0,1.0,0.0,0.0
5355.4,0.37959689285580905,0.021505376344086023,21.183333333333334,0.0,2,93,63.55,1.0,24.0,0.0,1.0,0.0
37171.76,0.3999635852593475,0.026946914578280787,25.94486111111111,0.24,100,3711,1868.03,1.0,24.0,0.0,0.0,1.0
